PWSSWGT,age,sex,education,marital_status,race,state_fips,metro_status,cbsa_code,labor_force_status_major,industry_major_recode,PRMJOCC1,hourly_earnings,use_laptop,use_desktop,use_tablet,use_smartphone,internet_at_home,internet_at_work,internet_at_school,internet_at_cafe,internet_while_traveling,HXINLICO,internet_elsewhere_home,internet_other_places,is_random_respondent,internet_usage_count,internet_user
45128975,48,1,39,6,1,12,1,33100,1,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
38708044,36,2,38,6,1,12,1,33100,1,10,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
40152863,45,2,40,5,1,12,1,33100,1,10,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
36563306,25,2,40,4,1,12,1,33100,1,10,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
39767121,46,2,39,4,1,12,1,33100,1,12,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
60196312,39,2,43,6,1,12,1,33100,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
61756313,37,1,40,6,1,12,1,33100,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
58564181,32,2,43,1,1,12,1,33100,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
54174254,33,1,40,1,1,12,1,33100,1,11,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
49117710,49,1,43,1,1,12,1,33100,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
40373611,43,2,42,1,1,12,1,33100,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
48358480,32,1,36,6,1,12,1,45300,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
36179918,52,1,39,6,1,12,1,45300,5,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
42837154,53,1,44,6,2,12,1,45300,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
40478249,36,2,40,6,1,12,1,45300,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
54976970,42,2,42,6,2,12,1,45300,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
50793139,41,2,43,1,1,12,1,45300,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
47251664,47,1,43,1,1,12,1,45300,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
44837609,43,2,40,6,1,12,1,45300,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
79213926,52,1,40,5,2,12,1,45300,4,5,10,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
49257251,36,1,42,4,1,12,1,45300,1,8,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45143401,43,2,39,6,1,12,1,45300,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
41915287,37,2,43,1,1,12,1,29460,1,8,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,20,8,1
45530911,41,1,42,1,1,12,1,29460,1,13,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
49717517,35,2,39,6,1,12,1,29460,1,4,5,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
51005958,38,1,39,6,1,12,1,29460,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
44226835,53,1,39,1,1,12,1,29460,5,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
37085125,54,2,42,1,1,12,1,29460,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
51229761,52,2,41,5,1,12,1,29460,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46328225,33,2,40,6,1,12,1,29460,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
47483459,29,2,40,6,1,12,1,29460,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
43532145,40,1,40,6,1,12,1,29460,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
61120860,29,1,43,6,1,12,2,0,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
46547975,28,2,39,6,1,12,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
97697853,40,2,41,1,2,12,1,38940,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
75779487,34,1,39,1,2,12,1,38940,1,6,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
40531914,53,2,41,1,1,12,1,38940,5,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43805937,52,1,46,1,1,12,1,45300,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
41074935,51,2,44,1,1,12,1,15980,1,11,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
48164554,42,1,46,1,1,12,1,35840,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42420262,39,2,46,1,1,12,1,35840,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46250065,53,1,43,6,1,12,1,35840,1,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
41654058,46,2,39,1,1,12,1,36740,1,11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
50181488,49,1,39,1,1,12,1,36740,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
37992958,41,2,40,1,1,12,1,36740,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46221456,45,1,40,1,1,12,1,36740,1,7,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
53098410,35,1,42,6,1,12,1,36740,1,13,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
44579211,52,2,46,1,1,13,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
64682612,29,1,43,1,1,13,2,0,1,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
40783522,27,2,45,1,1,13,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
52034567,37,2,39,6,1,13,2,0,1,9,3,-1,0,0,0,0,1,1,1,1,0,1,1,1,20,7,1
55498557,41,1,46,1,4,13,1,31420,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
47352904,36,2,46,1,4,13,1,31420,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
43949578,25,2,41,6,2,13,2,0,1,1,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
32064734,47,2,39,6,2,13,2,0,1,10,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
43634036,32,2,39,6,2,13,2,0,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
42550127,54,1,43,6,2,13,1,0,1,9,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
67397742,43,1,43,6,2,13,1,0,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
50503042,41,1,43,6,1,13,1,12260,1,12,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
54117599,32,2,40,5,2,13,1,42340,1,10,10,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
48680101,31,2,43,1,1,13,1,31420,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
61392297,32,1,41,1,1,13,1,31420,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
63197847,49,1,40,1,1,13,1,12060,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
60026104,48,2,40,1,1,13,1,12060,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
49893982,25,2,42,6,1,13,1,12060,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
65326808,46,2,44,1,1,13,1,12060,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
55382554,50,1,43,1,1,13,1,12060,1,13,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
45665924,25,2,43,1,1,13,1,12020,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
54152215,26,1,43,1,1,13,1,12020,1,4,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
54192693,44,1,41,6,1,13,1,47580,1,6,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
54192693,40,1,43,6,1,13,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
51280586,36,2,39,6,2,13,2,0,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31130620,52,2,39,6,2,13,2,0,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
57166644,36,1,39,1,2,13,2,0,2,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
44311649,34,2,39,1,2,13,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
53563418,53,1,39,6,2,13,2,0,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
58994035,49,2,39,6,2,13,1,12060,1,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
60950216,28,1,42,1,1,13,1,12060,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
57223942,28,2,42,1,1,13,1,12060,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
74861378,25,1,43,6,1,13,1,12060,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
74706866,31,2,46,1,1,13,1,12060,2,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
70403615,35,1,46,1,1,13,1,12060,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
66347999,52,2,43,1,1,13,1,12060,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
84809791,38,1,39,5,2,13,1,12060,7,12,3,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
37203518,36,2,39,1,1,13,1,12260,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
50022751,38,1,40,1,1,13,1,12260,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
40206434,48,2,36,6,1,13,1,0,6,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
37851677,50,1,40,6,1,13,1,0,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
59332583,36,1,43,1,4,13,1,12060,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43026185,35,2,43,1,4,13,1,12060,1,10,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
80421174,43,1,40,6,2,13,1,12060,1,9,1,-1,0,0,0,0,0,0,1,1,0,0,0,0,20,2,1
80421174,41,1,43,6,2,13,1,12060,1,9,2,-1,1,1,1,0,0,0,0,1,1,1,1,1,20,5,1
77555382,54,2,44,1,4,13,1,12060,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
54044518,49,2,40,1,1,13,1,12060,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
72666299,49,1,43,1,1,13,1,12060,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
59907594,54,1,42,6,1,13,1,23580,1,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
47999806,40,2,40,1,1,13,1,23580,1,4,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
60425512,47,1,45,6,4,13,1,12060,4,10,2,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
111372067,34,1,43,6,2,13,1,12060,1,7,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
94132993,33,2,43,6,2,13,1,12060,1,8,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
43287739,44,1,44,1,1,13,1,12060,1,8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
51484147,44,2,40,1,1,13,1,12060,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
78285668,41,1,39,6,1,13,1,12060,1,4,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
73590070,51,1,45,6,1,13,1,12060,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
84703374,47,1,36,2,2,13,1,12060,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
48812273,53,1,43,1,4,13,1,12060,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
54997229,53,2,43,1,4,13,1,12060,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
70494690,53,2,40,1,2,13,1,12060,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
81390986,31,2,40,1,2,13,1,12060,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
89649317,28,1,37,1,2,13,1,12060,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
73987927,43,1,44,1,4,13,1,12060,1,9,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
72480294,42,2,44,1,4,13,1,12060,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
46634560,38,2,33,1,1,13,1,23580,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
47386664,35,1,33,1,1,13,1,23580,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
36436684,37,2,36,5,1,13,1,23580,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
40943883,48,1,43,1,1,13,1,47580,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
28804880,46,2,42,1,4,13,1,47580,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
59943152,40,2,40,4,2,13,1,47580,1,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
35230490,34,1,32,5,1,13,1,47580,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
46531092,54,2,44,6,1,13,1,47580,5,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
43962411,54,1,36,6,1,13,1,47580,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
41444085,44,2,39,4,1,13,2,0,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
53620166,50,1,46,6,1,13,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
40209859,32,2,39,1,1,13,1,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
59913824,34,1,39,1,1,13,1,0,1,3,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
51842641,41,1,44,6,1,13,1,0,1,5,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
39277849,35,2,44,4,1,13,1,0,1,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
49913170,41,1,39,1,2,13,1,0,1,4,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
50496403,38,2,39,1,2,13,1,0,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
52250579,53,1,43,1,1,13,1,0,1,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43897505,52,2,40,1,1,13,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
47007881,47,1,39,6,2,13,1,0,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
38051054,38,1,43,1,1,13,1,0,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
34842469,44,1,35,1,1,13,1,0,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
40803989,33,2,40,6,1,13,1,12060,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
35372684,48,1,38,4,3,13,1,12060,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
44929619,26,2,39,6,1,13,1,17980,1,13,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
35260349,29,2,44,6,1,13,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
50923624,35,1,42,1,1,13,1,12060,1,9,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
46010223,37,2,41,1,1,13,1,12060,1,5,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
55285491,27,2,43,1,1,13,1,12060,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
65559426,26,1,43,1,1,13,1,12060,2,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
49391305,54,2,39,6,2,13,1,12060,6,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
80762061,35,1,33,6,7,13,1,12260,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
58794121,31,2,39,6,7,13,1,12260,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
45777976,47,1,36,4,2,13,1,12260,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
45849313,52,1,40,4,2,13,1,0,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
52509503,40,1,41,6,2,13,1,12260,4,5,10,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
45694685,54,2,43,6,2,13,1,12260,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
46893388,37,1,39,6,1,13,2,0,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
43025404,36,2,40,2,2,13,2,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
42516379,53,2,40,4,1,13,2,0,1,9,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
41071337,51,2,39,1,2,13,2,0,1,13,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
43912457,26,2,40,6,2,13,2,0,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
31924499,53,1,43,1,1,21,1,17140,1,13,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
32864818,49,2,43,1,1,21,1,17140,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
30459015,36,2,39,1,1,21,1,0,1,10,2,-1,0,0,0,0,0,0,0,1,1,1,1,1,-1,5,1
41243857,36,1,39,1,1,21,1,0,1,6,10,-1,0,0,0,0,0,0,0,1,1,1,1,1,20,5,1
41336045,30,1,39,6,1,21,1,14540,6,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
64451117,46,1,39,4,2,21,1,17140,1,12,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
36363452,43,2,42,6,2,21,1,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
78356269,39,1,39,6,2,21,1,0,1,6,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
47079341,43,1,46,1,1,21,1,30460,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
41633881,33,2,43,1,1,21,1,30460,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
36812220,45,1,43,1,1,21,1,30460,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
52389263,33,1,39,1,1,21,1,30460,1,12,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
65583788,33,2,43,6,1,21,1,30460,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
31745212,45,1,39,4,1,21,2,0,1,4,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
35230967,43,1,39,1,4,21,2,0,4,3,7,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
40879795,39,2,39,1,4,21,2,0,4,10,3,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
32260599,54,1,41,1,1,21,1,31140,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
29635792,54,2,42,1,1,21,1,31140,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
34032420,45,1,36,6,1,21,2,0,6,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
30338194,34,1,39,6,2,22,2,0,2,9,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
19412830,46,1,43,1,1,22,1,43340,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
20204578,47,2,44,1,1,22,1,43340,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
28706723,51,2,46,1,1,22,1,12940,1,10,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,-1,1,1
30138729,50,2,34,6,2,22,1,35380,2,11,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23861052,31,1,39,6,1,22,1,35380,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
20561173,38,1,39,6,1,22,1,35380,1,9,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
28193322,41,2,43,6,1,22,1,35380,1,9,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18896268,36,2,37,1,2,22,1,35380,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
27849056,36,1,37,1,2,22,1,35380,1,9,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
30422705,26,1,43,6,1,22,1,35380,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
24178488,53,2,39,2,1,22,1,35380,1,11,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
30422705,25,1,39,6,1,22,1,35380,1,3,7,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
26408510,36,2,40,1,2,22,1,29180,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
27791501,41,1,42,1,2,22,1,29180,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
35158221,34,1,39,6,2,22,1,35380,1,4,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
22126799,33,2,39,6,2,22,1,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
28142134,35,1,39,6,2,22,1,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
17111591,49,2,43,4,2,22,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
18277600,35,2,44,1,1,22,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
24941614,33,1,43,1,1,22,1,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
23004194,26,2,43,1,1,22,1,35380,7,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
22845113,38,2,37,6,2,22,2,0,1,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
18675175,39,1,39,6,1,22,1,43340,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
21611958,38,1,40,1,1,22,1,29180,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
15806030,36,2,43,1,1,22,1,29180,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
18900971,42,2,39,4,1,22,2,0,1,10,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
19831108,49,2,39,1,1,22,2,0,1,10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
19053995,49,1,39,1,1,22,2,0,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
18435691,32,1,42,1,1,22,2,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
21293647,30,2,41,1,1,22,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21000328,54,1,42,4,1,22,2,0,1,13,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,8,1
16525736,54,2,42,4,1,22,2,0,1,13,3,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,8,1
22802706,27,2,42,1,1,22,2,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
19054843,35,2,41,5,1,22,2,0,7,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
21608371,38,2,43,1,1,23,1,30340,7,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
17560512,38,1,43,1,1,23,1,30340,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
21281485,41,2,44,1,1,23,1,38860,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
17066263,41,1,43,1,1,23,1,38860,1,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
14559665,50,2,41,1,1,23,1,38860,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,20,7,1
16759809,52,1,39,1,1,23,1,38860,6,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,7,1
15166068,40,2,39,6,1,23,1,38860,7,10,3,-1,0,0,0,0,0,-1,0,0,0,0,0,0,20,0,0
14615307,52,2,41,1,1,23,1,38860,1,3,5,-1,0,1,1,0,1,1,1,1,1,1,1,1,-1,8,1
20837299,25,1,40,6,1,23,1,38860,1,3,8,-1,0,1,1,0,1,1,1,1,1,1,1,1,-1,8,1
22379240,42,1,43,1,2,23,1,38860,1,8,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0
25588122,31,2,43,1,2,23,1,38860,7,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0
15636120,35,1,32,6,1,23,1,38860,6,-1,-1,-1,0,0,0,0,1,-1,1,1,1,1,1,1,-1,7,1
20914718,36,2,43,1,1,23,2,0,1,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
17240495,38,1,43,1,1,23,2,0,1,3,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
15829050,52,2,44,1,1,23,2,0,1,5,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
16859831,35,1,42,6,1,23,1,38860,1,5,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
16759809,51,1,40,1,1,23,1,38860,1,4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
14559665,51,2,40,1,1,23,1,38860,1,8,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
17599790,25,1,40,6,1,23,1,38860,1,13,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
