hrhhid2,HUFINAL,OCCURNUM,HUINTTYP,HURESPLI,HUPRSCNT,HUTYPEA,HUTYPB,HUTYPC,HUBUS,HUBUSL1,HUBUSL2,HUBUSL3,HUBUSL4,HRMIS,HRMONTH,HRYEAR4,HRLONGLK,qstnum,gereg,gestfips,gediv,hehousut,hxhousut,hephoneo,hxphoneo,hetelavl,hxtelavl,hetelhhd,hxtelhhd,hrhtype,hrintsta,hrnumhou,hefaminc,hxfaminc,hwhhwgt,hwhhwtln,PULINENO,PUCHINHH,PUWK,PUBUS1,PUDIS,PULAY,PUHROFF1,PUHROFF2,PUHROT1,PUHROT2,PUABSOT,PUBUSCK1,PUBUSCK2,PUBUSCK3,PUBUSCK4,PURETOT,PUHRCK1,PUHRCK2,PUHRCK3,PUHRCK4,PUHRCK5,PUHRCK6,PUHRCK7,PUHRCK12,PULAYDT,PULAY6M,PULAYAVR,PULK,PULKAVR,PULAYCK1,PULAYCK2,PULAYCK3,PUDWCK1,PUDWCK2,PUDWCK3,PUDWCK4,PUDWCK5,PUJHCK1,PUJHCK2,PUJHDP1O,PUJHCK3,PUJHCK4,PUJHCK5,PULKM2,PULKM3,PULKM4,PULKM5,PULKM6,PULKDK1,PULKDK2,PULKDK3,PULKDK4,PULKDK5,PULKDK6,PULKPS1,PULKPS2,PULKPS3,PULKPS4,PULKPS5,PULKPS6,PUIOCK1,PUIOCK2,PUIOCK3,PUIODP1,PUIODP2,PUIODP3,PUIO1MFG,PUIO2MFG,PUNLFCK1,PUNLFCK2,PUSLFPRX,PUDIS1,PUDIS2,PUBUS2OT,perrp,pxrrp,pxage,peafnow,pxafnow,pesex,pxsex,pemaritl,pxmaritl,pxrace1,pehspnon,pxhspnon,peeduca,pxeduca,peafever,pxafever,peafwhn1,pxafwhn1,peafwhn2,peafwhn3,peafwhn4,pespouse,pxspouse,penatvty,pxnatvty,pemntvty,pxmntvty,pefntvty,pxfntvty,pxinusyr,pedipged,pxdipged,pehgcomp,pxhgcomp,pecyc,pxcyc,pepar1,pxpar1,pepar2,pxpar2,pepar1typ,pxpar1typ,pepar2typ,pxpar2typ,prdasian,prmarsta,ptdtrace,prdthsp,prpertyp,prfamnum,prfamtyp,prfamrel,prnmchld,prchld,prcitflg,prcitshp,prinuyer,prtage,prtfage,pecohab,pxcohab,peabspdo,peabsrsn,pedwavl,pedwavr,pedwlko,pedwlkwk,pedwrsn,pedwwk,pedwwnto,pedw4wk,pehractt,pehract1,pehract2,pehravl,pehrftpt,pehrrsn1,pehrrsn2,pehrrsn3,pehruslt,pehrusl1,pehrusl2,pehrwant,pejhrsn,pejhwant,pejhwko,pelayavl,pelaydur,pelayfto,pelaylk,pelkavl,pelkdur,pelkfto,pelkll1o,pelkll2o,pelklwo,pelkm1,pemjnum,pemjot,pemlr,penlfact,penlfjh,penlfret,peret1,pxabspdo,pxabsrsn,pxdwavl,pxdwavr,pxdwlko,pxdwlkwk,pxdwrsn,pxdwwk,pxdwwnto,pxdw4wk,pxhractt,pxhract1,pxhract2,pxhravl,pxhrftpt,pxhrrsn1,pxhrrsn2,pxhrrsn3,pxhruslt,pxhrusl1,pxhrusl2,pxhrwant,pxjhrsn,pxjhwant,pxjhwko,pxlayavl,pxlaydur,pxlayfto,pxlaylk,pxlkavl,pxlkdur,pxlkfto,pxlkll1o,pxlkll2o,pxlklwo,pxlkm1,pxmjnum,pxmjot,pxmlr,pxnlfact,pxnlfjh,pxnlfret,pxret1,prabsrea,prcivlf,prdisc,premphrs,prempnot,prexplf,prftlf,prhrusl,prjobsea,prpthrs,prptrea,prunedur,pruntype,prwksch,prwkstat,prwntjob,peio1icd,peio2icd,peio1cow,peio2cow,pepdemp1,pepdemp2,pxio1icd,pxio2icd,pxio1ocd,pxio2ocd,pxio1cow,pxio2cow,pxpdemp1,pxpdemp2,pxnmemp1,pxnmemp2,prioelg,premp,prcow1,prcow2,prnagws,prnagpws,prdtcow1,prdtcow2,prmjind1,prmjind2,primind1,primind2,prmjocc1,prmjocc2,prdtind1,prdtind2,prdtocc1,prdtocc2,pragna,prsjmj,prcowpg,prmjocgr,peernper,peernhry,peernuot,peernwkp,peernrt,peernhro,peernlab,peerncov,pxernper,pxernhry,pxernuot,pxernwkp,pxernrt,pxernh2,pxernh1o,pxernhro,pxern,pxernlab,pxerncov,prerelg,prwernal,prhernal,peschlvl,peschenr,peschft,pxschlvl,pxschenr,pxschft,prnlfsch,pedisear,pediseye,pedisrem,pedisphy,pedisdrs,pedisout,pxdisear,pxdiseye,pxdisrem,pxdisphy,pxdisdrs,pxdisout,prdisflg,pecert1,pecert2,pecert3,pxcert1,pxcert2,pxcert3,pxtlwk,pxtlwkhr,pwsswgt,pwlgwgt,pwvetwgt,pworwgt,pwfmwgt,pwcmpwgt,pttlwk,pttlwkhr,prernmin,pternhly,pternh1o,pternh2,pternh1c,pternwa,ptern,ptern2,ptio1ocd,ptio2ocd,ptnmemp1,ptnmemp2,hrhhid,ptot,ptwk,pthr,gtcbsa,gtco,gtcbsast,gtcbsasz,gtcsa,gtmetsta,gtindvpc
18011,201,2,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,8,1,2026,2,152,1,9,1,1,0,1,0,-1,1,1,0,1,1,2,12,0,35027804,1,2,9,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,42,0,0,2,0,1,0,1,0,0,2,0,43,0,2,0,-1,1,-1,-1,-1,1,0,57,-1,57,-1,57,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,2,0,0,0,1,0,76,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,2,-1,2,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,,,37043947,55220782,37511206,150655976,35027804,37113709,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0619E+14,0,0,0,49340,15,2,4,148,1,0
18011,201,1,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,7,1,2026,2,153,1,9,1,1,0,1,0,-1,1,1,0,1,1,2,14,0,31106159,2,1,9,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,40,0,0,2,0,1,0,1,0,0,2,0,40,0,1,0,4,0,-1,-1,-1,2,0,57,-1,57,-1,57,-1,-1,-1,1,-1,1,2,0,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,1,0,0,0,1,0,78,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,0,0,0,0,0,0,1,2,-1,-1,20,0,0,,,29317040,43702413,27900086,0,31106159,29372251,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.01021E+13,0,0,0,14860,1,2,4,408,1,0
18011,201,2,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,7,1,2026,2,153,1,9,1,1,0,1,0,-1,1,1,0,1,1,2,14,0,31106159,2,2,9,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,42,0,0,2,0,2,0,1,0,0,2,0,39,0,2,0,-1,1,-1,-1,-1,1,0,57,-1,57,-1,57,-1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,2,0,0,0,1,0,73,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,2,0,0,0,0,0,0,1,2,-1,-1,20,0,0,,,31106159,46552358,31067981,0,31106159,31066045,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.01021E+13,0,0,0,14860,1,2,4,408,1,0
18011,201,1,2,2,0,-1,-1,-1,1,1,-1,-1,-1,8,1,2026,2,154,1,9,1,1,0,1,0,-1,1,1,0,3,1,2,16,0,40910101,1,1,9,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,1,2,-1,-1,-1,40,0,0,2,0,1,0,3,0,0,2,0,43,0,2,0,-1,1,-1,-1,-1,-1,1,57,-1,57,-1,57,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,4,1,-1,2,1,1,1,0,0,0,1,0,72,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,-1,2,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,7072,-1,7,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,-1,5,-1,-1,-1,10,-1,8,-1,12,-1,1,-1,34,-1,1,-1,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,,,40910101,60983991,41426125,166379440,40910101,40987144,,,-1,-1,-1,-1,-1,-1,-1,-1,410,-1,-1,-1,9.05406E+14,0,0,0,14860,1,2,4,408,1,0
18011,201,2,2,2,0,-1,-1,-1,1,1,-1,-1,-1,8,1,2026,2,154,1,9,1,1,0,1,0,-1,1,1,0,3,1,2,16,0,40910101,1,2,9,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,2,-1,-1,-1,1,-1,-1,-1,48,0,0,2,0,2,0,6,0,0,2,0,43,0,2,0,-1,1,-1,-1,-1,-1,1,57,-1,333,-1,57,-1,-1,-1,1,-1,1,-1,1,-1,1,1,0,-1,1,1,0,-1,7,1,-1,2,1,1,3,0,0,0,1,0,28,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,5171,-1,4,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,4,-1,1,1,6,-1,5,-1,7,-1,4,-1,22,-1,16,-1,2,1,1,3,6,1,2,52,1,-1,2,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,2,-1,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,0,-1,34260619,51273208,34121312,130978845,34260619,34161999,2,-1,-1,2255,-1,2255,-1,90400,-1,-1,4700,-1,-1,-1,9.05406E+14,0,0,0,14860,1,2,4,408,1,0
18011,201,1,2,2,0,-1,-1,-1,1,4,-1,-1,-1,8,1,2026,2,155,1,9,1,1,0,1,0,-1,1,1,0,1,1,5,16,0,46385386,2,1,9,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,4,-1,-1,-1,2,-1,-1,-1,40,0,0,2,0,1,0,1,0,0,2,0,43,0,2,0,-1,1,-1,-1,-1,2,0,57,-1,57,-1,57,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,1,0,0,0,1,0,57,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,6871,-1,4,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,4,-1,1,1,6,-1,8,-1,11,-1,5,-1,32,-1,17,-1,2,1,1,3,6,2,2,52,2,-1,2,2,0,0,0,0,0,1,1,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,0,0,46737453,69670727,46216805,183831861,46385386,46745498,1,8,-1,-1,-1,-1,-1,404000,-1,-1,5165,-1,-1,-1,7.40251E+14,0,0,0,14860,1,2,4,408,1,0
18011,201,2,2,2,0,-1,-1,-1,1,4,-1,-1,-1,8,1,2026,2,155,1,9,1,1,0,1,0,-1,1,1,0,1,1,5,16,0,46385386,2,2,9,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,4,-1,-1,-1,1,-1,-1,-1,42,0,0,2,0,2,0,1,0,0,2,0,43,0,2,0,-1,1,-1,-1,-1,1,0,57,-1,57,-1,57,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,2,1,1,2,0,0,0,1,0,53,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,4796,-1,4,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,4,-1,1,1,6,-1,5,-1,7,-1,4,-1,22,-1,16,-1,2,1,1,3,6,2,2,52,2,-1,2,2,0,0,0,0,0,1,1,1,1,0,0,1,0,-1,-1,2,-1,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,0,0,46385386,69418699,45856525,189766601,46385386,46045247,1,40,-1,-1,-1,-1,-1,1091850,-1,-1,4760,-1,-1,-1,7.40251E+14,0,1,0,14860,1,2,4,408,1,0
18011,201,3,2,2,0,-1,-1,-1,1,4,-1,-1,-1,8,1,2026,2,155,1,9,1,1,0,1,0,-1,1,1,0,1,1,5,16,0,46385386,2,3,9,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,2,-1,-1,-1,2,-1,-1,-1,48,0,0,2,0,1,0,6,0,0,2,0,39,0,2,0,-1,1,-1,-1,-1,-1,1,57,-1,57,-1,57,-1,-1,1,0,-1,1,-1,1,2,0,1,0,1,0,1,0,-1,7,1,-1,2,1,1,3,0,0,0,1,0,20,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,4771,-1,4,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,4,-1,1,1,6,-1,5,-1,7,-1,9,-1,22,-1,21,-1,2,1,1,6,6,2,2,1,2,-1,2,2,0,0,0,0,0,1,1,1,1,0,0,1,0,-1,-1,2,-1,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,0,-1,43280387,64517337,43239714,177049376,43280387,43151674,2,-1,-1,-1,-1,-1,-1,1091850,-1,-1,8740,-1,-1,-1,7.40251E+14,0,1,0,14860,1,2,4,408,1,0
18011,201,4,2,2,0,-1,-1,-1,1,4,-1,-1,-1,8,1,2026,2,155,1,9,1,1,0,1,0,-1,1,1,0,1,1,5,16,0,46385386,2,4,1,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,4,-1,-1,-1,2,-1,-1,-1,48,0,0,2,0,1,0,6,0,0,2,0,43,0,2,0,-1,1,-1,-1,-1,-1,1,57,-1,57,-1,57,-1,-1,-1,1,-1,1,-1,1,2,0,1,0,1,0,1,0,-1,7,1,-1,2,1,1,3,0,0,0,1,0,24,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,7470,-1,6,-1,2,-1,0,-1,0,-1,0,-1,0,-1,1,-1,1,1,4,-1,1,1,6,-1,9,-1,13,-1,4,-1,36,-1,16,-1,2,1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,2,-1,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,0,0,43280387,64517337,43239714,173700202,43280387,43151674,1,40,-1,-1,-1,-1,-1,-1,-1,-1,4800,-1,-1,-1,7.40251E+14,0,0,0,14860,1,2,4,408,1,0
18011,201,5,2,2,0,-1,-1,-1,1,4,-1,-1,-1,8,1,2026,2,155,1,9,1,1,0,1,0,-1,1,1,0,1,1,5,16,0,46385386,2,5,1,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,2,1,1,-1,-1,-1,2,-1,-1,-1,48,0,0,2,0,1,0,6,0,0,2,0,43,0,2,0,-1,1,-1,-1,-1,-1,1,57,-1,57,-1,57,-1,-1,-1,1,-1,1,-1,1,2,0,1,0,1,0,1,0,-1,7,1,-1,2,1,1,3,0,0,0,1,0,23,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,3980,-1,4,-1,-1,-1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,4,-1,1,1,6,-1,4,-1,4,-1,2,-1,13,-1,4,-1,2,1,1,1,6,2,2,52,2,-1,2,2,0,0,0,0,0,1,1,1,1,0,0,1,0,-1,-1,2,-1,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,0,-1,43280387,64517337,43239714,177049376,43280387,43151674,2,-1,-1,-1,-1,-1,-1,154000,-1,-1,1460,-1,-1,-1,7.40251E+14,0,0,0,14860,1,2,4,408,1,0
18011,201,1,2,1,0,-1,-1,-1,2,-1,-1,-1,-1,7,1,2026,2,156,1,9,1,1,0,1,0,-1,1,1,0,1,1,3,14,22,47026031,1,1,9,2,-1,-1,2,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,4,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,40,0,0,2,0,2,0,1,0,21,1,0,39,0,2,0,-1,1,-1,-1,-1,2,0,313,-1,313,-1,313,-1,-1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,6,2,1,1,1,1,2,0,5,25,32,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,2,-1,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,-1,-1,20,0,0,,,47026031,70377465,49239249,0,47026031,49443438,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.00129E+14,0,0,0,14860,1,1,4,408,1,2
